User-ID,Location,Age
944,"houston, texas, usa",26
945,"houston, texas, usa",23
946,"houston, texas, usa",23
947,"houston, texas, usa",NULL
948,"houston, texas, usa",NULL
949,"houston, texas, usa",NULL
950,"houston, texas, usa",NULL
951,"houston, texas, usa",NULL
952,"houston, texas, usa",NULL
953,"houston, texas, usa",22
954,"houston, texas, usa",NULL
955,"houston, texas, usa",NULL
956,"houston, texas, usa",NULL
957,"houston, texas, usa",NULL
958,"houston, texas, usa",78
959,"houston, texas, usa",NULL
960,"houston, texas, usa",NULL
961,"houston, texas, usa",NULL
962,"houston, texas, usa",NULL
963,"houston, texas, usa",NULL
964,"houston, texas, usa",NULL
965,"houston, texas, usa",24
966,"houston, texas, usa",22
967,"houston, texas, usa",31
968,"houston, texas, usa",25
969,"houston, texas, usa",13
970,"houston, texas, usa",15
971,"houston, texas, usa",22
972,"houston, texas, usa",NULL
973,"houston, texas, usa",NULL
974,"houston, texas, usa",36
975,"houston, texas, usa",34
976,"houston, texas, usa",28
977,"houston, texas, usa",NULL
978,"houston, texas, usa",33
979,"houston, texas, usa",36
980,"houston, texas, usa",23
981,"houston, texas, usa",NULL
982,"houston, texas, usa",41
983,"houston, texas, usa",NULL
984,"houston, texas, usa",NULL
985,"houston, texas, usa",23
986,"houston, texas, usa",NULL
987,"houston, texas, usa",NULL
988,"houston, texas, usa",NULL
989,"houston, texas, usa",33
990,"houston, texas, usa",NULL
991,"houston, texas, usa",62
992,"houston, texas, usa",33
993,"houston, texas, usa",NULL
994,"houston, texas, usa",NULL
995,"houston, texas, usa",34
996,"houston, texas, usa",NULL
997,"houston, texas, usa",NULL
998,"houston, texas, usa",NULL
999,"houston, texas, usa",21
1000,"houston, texas, usa",34
1001,"houston, texas, usa",19
1002,"houston, texas, usa",25
1003,"houston, texas, usa",NULL
1004,"houston, texas, usa",NULL
1005,"houston, texas, usa",67
1006,"houston, texas, usa",59
1007,"houston, texas, usa",16
1008,"houston, texas, usa",NULL
1009,"houston, texas, usa",56
1010,"houston, texas, usa",26
1011,"houston, texas, usa",52
1012,"houston, texas, usa",NULL
1013,"houston, texas, usa",23
1014,"houston, texas, usa",NULL
1015,"houston, texas, usa",18
1016,"houston, texas, usa",NULL
1017,"houston, texas, usa",35
1018,"houston, texas, usa",NULL
1019,"houston, texas, usa",NULL
1020,"houston, texas, usa",NULL
1021,"houston, texas, usa",NULL
1022,"houston, texas, usa",NULL
1023,"houston, texas, usa",NULL
1024,"houston, texas, usa",NULL
1025,"houston, texas, usa",33
1026,"houston, texas, usa",NULL
1027,"houston, texas, usa",18
1028,"houston, texas, usa",57
1029,"houston, texas, usa",57
1030,"houston, texas, usa",29
1031,"houston, texas, usa",52
1032,"houston, texas, usa",NULL
1033,"houston, texas, usa",NULL
1034,"houston, texas, usa",18
1035,"houston, texas, usa",26
1036,"houston, texas, usa",25
1037,"houston, texas, usa",18
1038,"houston, texas, usa",26
1039,"houston, texas, usa",38
1040,"houston, texas, usa",NULL
1041,"houston, texas, usa",NULL
1042,"houston, texas, usa",40
1043,"houston, texas, usa",NULL
1044,"houston, texas, usa",34
1045,"houston, texas, usa",47
1046,"houston, texas, usa",NULL
1047,"houston, texas, usa",NULL
1048,"houston, texas, usa",22
1049,"houston, texas, usa",34
1050,"houston, texas, usa",NULL
1051,"houston, texas, usa",17
1052,"houston, texas, usa",31
1053,"houston, texas, usa",20
1054,"houston, texas, usa",37
1055,"houston, texas, usa",30
1056,"houston, texas, usa",35
1057,"houston, texas, usa",19
1058,"houston, texas, usa",23
1059,"houston, texas, usa",47
1060,"houston, texas, usa",38
1061,"houston, texas, usa",NULL
1062,"houston, texas, usa",16
1063,"houston, texas, usa",19
1064,"houston, texas, usa",45
1065,"houston, texas, usa",NULL
1066,"houston, texas, usa",59
1067,"houston, texas, usa",37
1068,"houston, texas, usa",18
1069,"houston, texas, usa",NULL
1070,"houston, texas, usa",NULL
1071,"houston, texas, usa",22
1072,"houston, texas, usa",47
1073,"houston, texas, usa",31
1074,"houston, texas, usa",NULL
1075,"houston, texas, usa",49
1076,"houston, texas, usa",20
1077,"houston, texas, usa",NULL
1078,"houston, texas, usa",28
1079,"houston, texas, usa",NULL
1080,"houston, texas, usa",35
1081,"houston, texas, usa",31
1082,"houston, texas, usa",36
1083,"houston, texas, usa",NULL
1084,"houston, texas, usa",NULL
1085,"houston, texas, usa",NULL
1086,"houston, texas, usa",NULL
1087,"houston, texas, usa",46
1088,"houston, texas, usa",17
1089,"houston, texas, usa",22
1090,"houston, texas, usa",49
1091,"houston, texas, usa",25
1092,"houston, texas, usa",NULL
1093,"houston, texas, usa",NULL
1094,"houston, texas, usa",18
1095,"houston, texas, usa",NULL
1096,"houston, texas, usa",18
1097,"houston, texas, usa",NULL
1098,"houston, texas, usa",NULL
1099,"houston, texas, usa",32
1100,"houston, texas, usa",24
1101,"houston, texas, usa",NULL
1102,"houston, texas, usa",28
1103,"houston, texas, usa",NULL
1104,"houston, texas, usa",38
1105,"houston, texas, usa",57
1106,"houston, texas, usa",41
1107,"houston, texas, usa",NULL
1108,"houston, texas, usa",NULL
1109,"houston, texas, usa",18
1110,"houston, texas, usa",31
1111,"houston, texas, usa",NULL
1112,"houston, texas, usa",NULL
1113,"houston, texas, usa",22
1114,"houston, texas, usa",59
1115,"houston, texas, usa",NULL
1116,"houston, texas, usa",29
1117,"houston, texas, usa",61
1118,"houston, texas, usa",NULL
1119,"houston, texas, usa",NULL
1120,"houston, texas, usa",NULL
1121,"houston, texas, usa",NULL
1122,"houston, texas, usa",21
1123,"houston, texas, usa",23
1124,"houston, texas, usa",NULL
1125,"houston, texas, usa",18
1126,"houston, texas, usa",22
1127,"houston, texas, usa",NULL
1128,"houston, texas, usa",61
1129,"houston, texas, usa",53
1130,"houston, texas, usa",26
1131,"houston, texas, usa",22
1132,"houston, texas, usa",NULL
1133,"houston, texas, usa",46
1134,"houston, texas, usa",NULL
1135,"houston, texas, usa",NULL
1136,"houston, texas, usa",21
1137,"houston, texas, usa",25
1138,"houston, texas, usa",NULL
1139,"houston, texas, usa",33
1140,"houston, texas, usa",19
1141,"houston, texas, usa",26
1142,"houston, texas, usa",25
1143,"houston, texas, usa",45
1144,"houston, texas, usa",21
1145,"houston, texas, usa",NULL
1146,"houston, texas, usa",55
1147,"houston, texas, usa",NULL
1148,"houston, texas, usa",79
1149,"houston, texas, usa",1
1150,"houston, texas, usa",25
1151,"houston, texas, usa",22
1152,"houston, texas, usa",NULL
1153,"houston, texas, usa",26
1154,"houston, texas, usa",NULL
1155,"houston, texas, usa",22
1156,"houston, texas, usa",NULL
1157,"houston, texas, usa",34
1158,"houston, texas, usa",NULL
1159,"houston, texas, usa",25
1160,"houston, texas, usa",18
1161,"houston, texas, usa",NULL
1162,"houston, texas, usa",31
1163,"houston, texas, usa",32
1164,"houston, texas, usa",35
1165,"houston, texas, usa",NULL
1166,"houston, texas, usa",22
1167,"houston, texas, usa",25
1168,"houston, texas, usa",20
1169,"houston, texas, usa",27
1170,"houston, texas, usa",17
1171,"houston, texas, usa",32
1172,"houston, texas, usa",26
1173,"houston, texas, usa",22
1174,"houston, texas, usa",32
1175,"houston, texas, usa",27
1176,"houston, texas, usa",29
1177,"houston, texas, usa",NULL
1178,"houston, texas, usa",9
1179,"houston, texas, usa",28
1180,"houston, texas, usa",23
1181,"houston, texas, usa",38
1182,"houston, texas, usa",23
1183,"houston, texas, usa",49
1184,"houston, texas, usa",38
1185,"houston, texas, usa",NULL
1186,"houston, texas, usa",24
1187,"houston, texas, usa",23
1188,"houston, texas, usa",29
1189,"houston, texas, usa",39
1190,"houston, texas, usa",24
1191,"houston, texas, usa",34
1192,"houston, texas, usa",27
1193,"houston, texas, usa",28
1194,"houston, texas, usa",NULL
1195,"houston, texas, usa",NULL
1196,"houston, texas, usa",28
1197,"houston, texas, usa",40
1198,"houston, texas, usa",35
1199,"houston, texas, usa",28
1200,"houston, texas, usa",NULL
1201,"houston, texas, usa",22
1202,"houston, texas, usa",43
1203,"houston, texas, usa",21
1204,"houston, texas, usa",NULL
1205,"houston, texas, usa",32
1206,"houston, texas, usa",NULL
1207,"houston, texas, usa",NULL
1208,"houston, texas, usa",NULL
1209,"houston, texas, usa",33
1210,"houston, texas, usa",NULL
1211,"houston, texas, usa",22
1212,"houston, texas, usa",24
1213,"houston, texas, usa",19
1214,"houston, texas, usa",30
1215,"houston, texas, usa",17
1216,"houston, texas, usa",24
1217,"houston, texas, usa",NULL
1218,"houston, texas, usa",27
1219,"houston, texas, usa",17
1220,"houston, texas, usa",NULL
1221,"houston, texas, usa",34
1222,"houston, texas, usa",NULL
1223,"houston, texas, usa",NULL
1224,"houston, texas, usa",NULL
1225,"houston, texas, usa",22
1226,"houston, texas, usa",14
1227,"houston, texas, usa",16
1228,"houston, texas, usa",NULL
1229,"houston, texas, usa",NULL
1230,"houston, texas, usa",34
1231,"houston, texas, usa",13
1232,"houston, texas, usa",50
1233,"houston, texas, usa",27
1234,"houston, texas, usa",25
1235,"houston, texas, usa",NULL
1236,"houston, texas, usa",25
1237,"houston, texas, usa",21
1238,"houston, texas, usa",42
1239,"houston, texas, usa",37
1240,"houston, texas, usa",36
1241,"houston, texas, usa",NULL
1242,"houston, texas, usa",25
1243,"houston, texas, usa",34
1244,"houston, texas, usa",55
1245,"houston, texas, usa",NULL
1246,"houston, texas, usa",36
1247,"houston, texas, usa",NULL
1248,"houston, texas, usa",NULL
1249,"houston, texas, usa",NULL
1250,"houston, texas, usa",44
1251,"houston, texas, usa",NULL
1252,"houston, texas, usa",NULL
1253,"houston, texas, usa",22
1254,"houston, texas, usa",26
1255,"houston, texas, usa",23
1256,"houston, texas, usa",NULL
1257,"houston, texas, usa",NULL
1258,"houston, texas, usa",18
1259,"houston, texas, usa",29
1260,"houston, texas, usa",17
1261,"houston, texas, usa",46
1262,"houston, texas, usa",39
1263,"houston, texas, usa",23
1264,"houston, texas, usa",NULL
1265,"houston, texas, usa",NULL
1266,"houston, texas, usa",19
1267,"houston, texas, usa",NULL
1268,"houston, texas, usa",NULL
1269,"houston, texas, usa",42
1270,"houston, texas, usa",33
1271,"houston, texas, usa",64
1272,"houston, texas, usa",NULL
1273,"houston, texas, usa",27
1274,"houston, texas, usa",NULL
1275,"houston, texas, usa",NULL
1276,"houston, texas, usa",NULL
1277,"houston, texas, usa",NULL
1278,"houston, texas, usa",NULL
1279,"houston, texas, usa",NULL
1280,"houston, texas, usa",34
1281,"houston, texas, usa",32
1282,"houston, texas, usa",32
1283,"houston, texas, usa",26
1284,"houston, texas, usa",44
1285,"houston, texas, usa",28
1286,"houston, texas, usa",NULL
1287,"houston, texas, usa",32
1288,"houston, texas, usa",35
1289,"houston, texas, usa",103
1290,"houston, texas, usa",26
1291,"houston, texas, usa",34
1292,"houston, texas, usa",NULL
1293,"houston, texas, usa",NULL
1294,"houston, texas, usa",NULL
1295,"houston, texas, usa",NULL
1296,"houston, texas, usa",NULL
1297,"houston, texas, usa",30
1298,"houston, texas, usa",20
1299,"houston, texas, usa",NULL
1300,"houston, texas, usa",37
1301,"houston, texas, usa",18
1302,"houston, texas, usa",NULL
1303,"houston, texas, usa",56
1304,"houston, texas, usa",47
1305,"houston, texas, usa",17
1306,"houston, texas, usa",41
1307,"houston, texas, usa",NULL
1308,"houston, texas, usa",NULL
1309,"houston, texas, usa",28
1310,"houston, texas, usa",NULL
1311,"houston, texas, usa",NULL
1312,"houston, texas, usa",23
1313,"houston, texas, usa",30
1314,"houston, texas, usa",48
1315,"houston, texas, usa",NULL
1316,"houston, texas, usa",18
1317,"houston, texas, usa",63
1318,"houston, texas, usa",33
1319,"houston, texas, usa",NULL
1320,"houston, texas, usa",36
1321,"houston, texas, usa",24
1322,"houston, texas, usa",21
1323,"houston, texas, usa",104
1324,"houston, texas, usa",NULL
1325,"houston, texas, usa",NULL
1326,"houston, texas, usa",37
1327,"houston, texas, usa",NULL
1328,"houston, texas, usa",24
1329,"houston, texas, usa",26
1330,"houston, texas, usa",NULL
1331,"houston, texas, usa",32
1332,"houston, texas, usa",NULL
1333,"houston, texas, usa",36
1334,"houston, texas, usa",32
1335,"houston, texas, usa",NULL
1336,"houston, texas, usa",42
1337,"houston, texas, usa",28
1338,"houston, texas, usa",37
1339,"houston, texas, usa",14
1340,"houston, texas, usa",21
1341,"houston, texas, usa",NULL
1342,"houston, texas, usa",NULL
1343,"houston, texas, usa",33
1344,"houston, texas, usa",NULL
1345,"houston, texas, usa",NULL
1346,"houston, texas, usa",25
1347,"houston, texas, usa",NULL
1348,"houston, texas, usa",43
1349,"houston, texas, usa",NULL
1350,"houston, texas, usa",NULL
1351,"houston, texas, usa",NULL
1352,"houston, texas, usa",35
1353,"houston, texas, usa",NULL
1354,"houston, texas, usa",39
1355,"houston, texas, usa",71
1356,"houston, texas, usa",16
1357,"houston, texas, usa",56
1358,"houston, texas, usa",NULL
1359,"houston, texas, usa",14
1360,"houston, texas, usa",36
1361,"houston, texas, usa",NULL
1362,"houston, texas, usa",37
1363,"houston, texas, usa",NULL
1364,"houston, texas, usa",16
1365,"houston, texas, usa",16
1366,"houston, texas, usa",NULL
1367,"houston, texas, usa",23
1368,"houston, texas, usa",22
1369,"houston, texas, usa",NULL
1370,"houston, texas, usa",26
1371,"houston, texas, usa",36
1372,"houston, texas, usa",34
1373,"houston, texas, usa",NULL
1374,"houston, texas, usa",27
1375,"houston, texas, usa",59
1376,"houston, texas, usa",NULL
1377,"houston, texas, usa",20
1378,"houston, texas, usa",37
1379,"houston, texas, usa",NULL
1380,"houston, texas, usa",59
1381,"houston, texas, usa",NULL
1382,"houston, texas, usa",33
1383,"houston, texas, usa",32
1384,"houston, texas, usa",12
1385,"houston, texas, usa",NULL
1386,"houston, texas, usa",NULL
1387,"houston, texas, usa",28
1388,"houston, texas, usa",29
1389,"houston, texas, usa",22
1390,"houston, texas, usa",36
1391,"houston, texas, usa",NULL
1392,"houston, texas, usa",42
1393,"houston, texas, usa",35
1394,"houston, texas, usa",28
1395,"houston, texas, usa",NULL
1396,"houston, texas, usa",35
1397,"houston, texas, usa",36
1398,"houston, texas, usa",NULL
1399,"houston, texas, usa",41
1400,"houston, texas, usa",39
1401,"houston, texas, usa",53
1402,"houston, texas, usa",NULL
1403,"houston, texas, usa",26
1404,"houston, texas, usa",28
1405,"houston, texas, usa",53
1406,"houston, texas, usa",NULL
1407,"houston, texas, usa",28
1408,"houston, texas, usa",35
1409,"houston, texas, usa",74
1410,"houston, texas, usa",22
1411,"houston, texas, usa",74
1412,"houston, texas, usa",47
1413,"houston, texas, usa",69
1414,"houston, texas, usa",27
1415,"houston, texas, usa",47
1416,"houston, texas, usa",25
1417,"houston, texas, usa",NULL
1418,"houston, texas, usa",45
1419,"houston, texas, usa",51
1420,"houston, texas, usa",NULL
1421,"houston, texas, usa",55
1422,"houston, texas, usa",23
1423,"houston, texas, usa",39
1424,"houston, texas, usa",NULL
1425,"houston, texas, usa",41
1426,"houston, texas, usa",NULL
1427,"houston, texas, usa",22
1428,"houston, texas, usa",NULL
1429,"houston, texas, usa",71
1430,"houston, texas, usa",15
1431,"houston, texas, usa",NULL
1432,"houston, texas, usa",NULL
1433,"houston, texas, usa",54
1434,"houston, texas, usa",NULL
1435,"houston, texas, usa",36
1436,"houston, texas, usa",NULL
1437,"houston, texas, usa",21
1438,"houston, texas, usa",27
1439,"houston, texas, usa",NULL
1440,"houston, texas, usa",NULL
1441,"houston, texas, usa",34
1442,"houston, texas, usa",36
1443,"houston, texas, usa",30
1444,"houston, texas, usa",26
1445,"houston, texas, usa",NULL
1446,"houston, texas, usa",23
1447,"houston, texas, usa",31
1448,"houston, texas, usa",61
1449,"houston, texas, usa",NULL
1450,"houston, texas, usa",24
1451,"houston, texas, usa",22
1452,"houston, texas, usa",NULL
1453,"houston, texas, usa",NULL
1454,"houston, texas, usa",21
1455,"houston, texas, usa",NULL
1456,"houston, texas, usa",45
1457,"houston, texas, usa",21
1458,"houston, texas, usa",15
1459,"houston, texas, usa",NULL
1460,"houston, texas, usa",34
1461,"houston, texas, usa",0
1462,"houston, texas, usa",15
1463,"houston, texas, usa",NULL
1464,"houston, texas, usa",59
1465,"houston, texas, usa",15
1466,"houston, texas, usa",28
1467,"houston, texas, usa",NULL
1468,"houston, texas, usa",20
1469,"houston, texas, usa",59
1470,"houston, texas, usa",NULL
1471,"houston, texas, usa",NULL
1472,"houston, texas, usa",NULL
1473,"houston, texas, usa",NULL
1474,"houston, texas, usa",NULL
1475,"houston, texas, usa",NULL
1476,"houston, texas, usa",33
1477,"houston, texas, usa",NULL
1478,"houston, texas, usa",25
1479,"houston, texas, usa",30
1480,"houston, texas, usa",NULL
1481,"houston, texas, usa",22
1482,"houston, texas, usa",43
1483,"houston, texas, usa",33
1484,"houston, texas, usa",28
1485,"houston, texas, usa",30
1486,"houston, texas, usa",75
1487,"houston, texas, usa",23
1488,"houston, texas, usa",NULL
1489,"houston, texas, usa",20
1490,"houston, texas, usa",NULL
1491,"houston, texas, usa",22
1492,"houston, texas, usa",31
1493,"houston, texas, usa",NULL
1494,"houston, texas, usa",25
1495,"houston, texas, usa",53
1496,"houston, texas, usa",31
1497,"houston, texas, usa",20
